ddba24cf257155cf70f4a1146ba65ee1,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026125-0001.mov,Ims-026125-0001.mov,37672793596
acf4ffb1b595c013e388e1c8b68fd36e,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026119-0001.mov,Ims-026119-0001.mov,34663977580
fdb920673645cdb8384c83be3f9a20cd,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026127-0001.mov,Ims-026127-0001.mov,32830642020
270feb833c43d9743c40720b1cf5f2f0,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026139-0001.mov,Ims-026139-0001.mov,25276132652
c6f13b4b6bb1aed1068b8c9c3e01285a,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026115-0001.mov,Ims-026115-0001.mov,34406105948
34bb3831ccf656e7ec2420aad62ba8a7,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026130-0001.mov,Ims-026130-0001.mov,33690841580
6ba51de713ab93e84a23630d3d4591ea,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026124-0001.mov,Ims-026124-0001.mov,19234030972
280b5ff3b1f7f4a2415fa6bc436e871e,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026118-0001.mov,Ims-026118-0001.mov,34013651644
c903e43e9ef4a51bd90c136d4c06131e,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026109-0001.mov,Ims-026109-0001.mov,37454449740
82b0cece58abd087c0748db4a6842c42,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026136-0001.mov,Ims-026136-0001.mov,33586375292
4a0d8a2a2599a284da669cb39a0434d7,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026102-0001.mov,Ims-026102-0001.mov,34582098604
b45fdf1fe7286bd4cc15140ce8769e7d,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026099-0001.mov,Ims-026099-0001.mov,33388736460
b8f7f4363058b9b1326e0b6008adb6c9,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026138-0001.mov,Ims-026138-0001.mov,33443322428
3da5a49ea032672ffed27e9c77f8d112,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026105-0001.mov,Ims-026105-0001.mov,34500219676
56831b566654b5233887a6130b478f30,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026098-0001.mov,Ims-026098-0001.mov,34584922044
08acc3d67e212f89b139ff24db60badb,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026106-0001.mov,Ims-026106-0001.mov,33141217372
9d2c38efabbb34b2811db6119731cf7b,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026133-0001.mov,Ims-026133-0001.mov,39771529852
f21265c4faf18df7667b0005d6daacf6,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026107-0001.mov,Ims-026107-0001.mov,41884383196
56f004d593b81494d131ab6306266ce7,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026120-0001.mov,Ims-026120-0001.mov,34252700524
0e27c4a3e2401544b0b2c0ee51edf300,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026103-0001.mov,Ims-026103-0001.mov,34453162812
364a405d758a39a971aad922f2edd537,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026128-0001.mov,Ims-026128-0001.mov,26188094748
2084f28fd2aba4a9f9bfdca1b6b23508,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026097-0001.mov,Ims-026097-0001.mov,38971563115
66c72fa738f1e62fe5687f5507d76e81,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026108-0001.mov,Ims-026108-0001.mov,37787612348
574a894e951fa6ad95db0d82c4c8f336,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026117-0001.mov,Ims-026117-0001.mov,42007672156
bdf6b92895961cf0d0ef40d5fa65f8f5,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026135-0001.mov,Ims-026135-0001.mov,37351865804
a214b5f7fc25d95714ec9d997fb79863,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026142-0001.mov,Ims-026142-0001.mov,34595274524
ae2bfbf16546c1ded2f396710f2ee980,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026140-0001.mov,Ims-026140-0001.mov,33134629372
b18cacb5bc021fd1bb03c09a4517da93,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026113-0001.mov,Ims-026113-0001.mov,39467542524
a4e4e265218b991796b68d59d72ac478,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026131-0001.mov,Ims-026131-0001.mov,11657875436
867ed562958b5938f22156fd68e249b2,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026110-0001.mov,Ims-026110-0001.mov,20450921564
60dcdfaaa0b6fcc01e220206aa233aa1,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026126-0001.mov,Ims-026126-0001.mov,33512025484
8d927e9e0db9f2abbb141a6bf74b4796,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026122-0001.mov,Ims-026122-0001.mov,30789315148
99200ea83fda13dce450c839acef3583,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026129-0001.mov,Ims-026129-0001.mov,31817978284
feb580747ea9adf2dae0f98cf9125bda,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026104-0001.mov,Ims-026104-0001.mov,38873684844
19ef3b89b99dbadff34c0e2476ccc042,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026134-0001.mov,Ims-026134-0001.mov,41454283404
49d0abb7b3ee3da1c6d9a72e2c73ed01,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026132-0001.mov,Ims-026132-0001.mov,52938041148
0d8b4949c59e0ad5e47e33769b598f6c,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026114-0001.mov,Ims-026114-0001.mov,33782131868
c3f88f125dd0c993b38a73f477501029,/libr/archives/projectsexport/LMSRAID_Archive44 - Date 8202015/DCR Projects/UNIV_MARYLAND/MOV_FILES/Ims-026121-0001.mov,Ims-026121-0001.mov,38085011756
