batch,sourcefile,sourceline,filename,bytes,timestamp,md5,relpath
Archive031,Archive031_2014-03-13_DPIdetails.txt,534,histmss-024051-0047.tif,14251356,Thu Nov 21 15:56:30 EST 2013,657edb4201abcefe98dcbe0856535639,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0047.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,535,histmss-024051-0048.tif,16193412,Thu Nov 21 15:58:58 EST 2013,547e874ea22f6459c387cfd4eef32c6e,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0048.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,536,histmss-024051-0049.tif,14211752,Thu Nov 21 16:01:24 EST 2013,a704e716a898bcdc1ad963f1cca6b1b5,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0049.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,537,histmss-024051-0050.tif,16268892,Mon Dec 02 10:36:10 EST 2013,250aa627d00e2086862bf04f1c9953c2,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0050.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,538,histmss-024051-0051.tif,14256484,Mon Dec 02 10:37:42 EST 2013,e20e9d2b706205cabcda80fb8890d4f2,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0051.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,539,histmss-024051-0052.tif,16393400,Mon Dec 02 10:50:10 EST 2013,5651b6460903a30f0960db68c0dce29c,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0052.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,540,histmss-024051-0053.tif,13995908,Mon Dec 02 10:52:04 EST 2013,d7846cf96c224741c5c9bd2808908f9c,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0053.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,541,histmss-024051-0054.tif,16326412,Mon Dec 02 10:53:39 EST 2013,e935376d8343781d77ea9cc35cb68000,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0054.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,542,histmss-024051-0055.tif,13981512,Mon Dec 02 11:00:54 EST 2013,cc6cc088031eeeb8795d51c4517158bd,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0055.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,543,histmss-024051-0056.tif,16416280,Mon Dec 02 11:13:30 EST 2013,5b3bb144c4f8a7671d7a3965ab75528b,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0056.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,544,histmss-024051-0057.tif,14108816,Mon Dec 02 11:32:24 EST 2013,991d13811e343ae34c675130d3f334bd,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0057.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,545,histmss-024051-0058.tif,16825688,Mon Dec 02 11:36:17 EST 2013,9c72156063018ac8b025e88b8eac40ec,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0058.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,546,histmss-024051-0059.tif,14123704,Mon Dec 02 11:39:50 EST 2013,294476195267e3b9210f882fe7de8a85,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0059.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,547,histmss-024051-0060.tif,16416260,Mon Dec 02 11:42:11 EST 2013,3e4bc9265413ea8c5032ffa39aff3a8f,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0060.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,548,histmss-024051-0061.tif,13971600,Mon Dec 02 11:47:16 EST 2013,83be7f70747d1ab756a2d757cc2a8c57,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0061.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,549,histmss-024051-0062.tif,16332484,Mon Dec 02 11:51:07 EST 2013,1fcea4c054c7d92b38c964e5bacfc63c,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0062.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,550,histmss-024051-0063.tif,13886932,Mon Dec 02 11:52:19 EST 2013,c1ff6bfd05afeb6ef9c1693db6460e2b,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0063.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,551,histmss-024051-0064.tif,16310196,Mon Dec 02 11:53:20 EST 2013,86c60d621f01f231a0d1f4891598eaaf,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0064.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,552,histmss-024051-0065.tif,14084536,Mon Dec 02 11:54:46 EST 2013,b796be299780f43dc7a97ad29db86e76,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0065.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,553,histmss-024051-0066.tif,16036688,Mon Dec 02 11:55:42 EST 2013,e57f6859b96a14db045bfcbb4e09d3b7,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0066.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,554,histmss-024051-0067.tif,14182644,Mon Dec 02 11:56:44 EST 2013,83f8904c0e1ffbeda3c7030f6d72a49a,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0067.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,555,histmss-024051-0068.tif,15961152,Mon Dec 02 11:59:19 EST 2013,e6677e73b13ed0f124f74598e5f129a0,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0068.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,556,histmss-024051-0069.tif,14192628,Mon Dec 02 12:03:08 EST 2013,54fa1cf3885684655a52c2cc862065ba,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0069.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,557,histmss-024051-0070.tif,16167696,Mon Dec 02 12:04:21 EST 2013,257899ab740b4792d2ceccda65fcb0be,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0070.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,558,histmss-024051-0071.tif,13985728,Mon Dec 02 12:05:59 EST 2013,9027aaa6ec46764d586600745375ea67,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0071.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,559,histmss-024051-0072.tif,16176508,Mon Dec 02 12:07:26 EST 2013,799fe8fc442f590d90e88af547266baf,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0072.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,560,histmss-024051-0073.tif,13961400,Mon Dec 02 12:08:47 EST 2013,1feb84444ce891aef5647b0a1740ee52,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0073.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,561,histmss-024051-0074.tif,16308024,Mon Dec 02 12:12:07 EST 2013,b1b661e1444c765bca09e27a8067f34f,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0074.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,562,histmss-024051-0075.tif,13986212,Mon Dec 02 12:43:21 EST 2013,a9e3694636fca9f999162b801775f473,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0075.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,563,histmss-024051-0076.tif,15820556,Mon Dec 02 12:44:40 EST 2013,cb5dd0796f122ebb4dfdae646119165d,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0076.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,564,histmss-024051-0077.tif,14118664,Mon Dec 02 12:46:15 EST 2013,a1d9b1f68d3f1c869e4f5af284899ca7,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0077.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,565,histmss-024051-0078.tif,16304012,Mon Dec 02 12:47:29 EST 2013,4bc2ff75ff6241358038cc2c804f26ea,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0078.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,566,histmss-024051-0079.tif,13981576,Mon Dec 02 12:49:37 EST 2013,b610d1a3bb8811d86cd52a8259e6cf01,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0079.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,567,histmss-024051-0080.tif,16372296,Mon Dec 02 12:50:41 EST 2013,ffd79be8bbc7117900927201b2580617,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0080.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,568,histmss-024051-0081.tif,13906116,Mon Dec 02 12:52:38 EST 2013,3bc79362526d651bfc9f7adbb528033e,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0081.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,569,histmss-024051-0082.tif,15762432,Mon Dec 02 12:54:00 EST 2013,cd7668151b65482a37aa0838b6c3c4c2,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0082.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,570,histmss-024051-0083.tif,13888344,Mon Dec 02 12:56:15 EST 2013,7890a3896b5a6c7c7c5056557447ce29,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0083.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,571,histmss-024051-0084.tif,15853020,Mon Dec 02 12:57:17 EST 2013,f66e75c807d394c4f66a75b26a4c4a13,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0084.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,572,histmss-024051-0085.tif,13849164,Mon Dec 02 12:58:36 EST 2013,bd92e1586d6db730ae5fba2f44c56aaa,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0085.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,573,histmss-024051-0086.tif,15960824,Mon Dec 02 12:59:49 EST 2013,834c4abe1d0bf4ccbd5237a018e02929,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0086.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,574,histmss-024051-0087.tif,14028628,Mon Dec 02 13:00:47 EST 2013,7695b4b90765e021cfd98eac606c636f,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0087.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,575,histmss-024051-0088.tif,15920076,Mon Dec 02 13:02:22 EST 2013,339e408d7fffd3404dc4912215034481,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0088.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,576,histmss-024051-0089.tif,14014672,Mon Dec 02 13:03:42 EST 2013,f8d1393cb8e80adfdb90b5537960792f,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0089.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,577,histmss-024051-0090.tif,15828488,Mon Dec 02 13:05:08 EST 2013,edb17a1cdee95a9edbdbd72028a11628,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0090.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,578,histmss-024051-0091.tif,14103884,Mon Dec 02 13:05:55 EST 2013,592d90332a64b36a127a00fe05f54da3,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0091.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,579,histmss-024051-0092.tif,15960288,Mon Dec 02 13:09:14 EST 2013,86f54f15021dc4fb5a6b51fab5bf2e30,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0092.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,580,histmss-024051-0093.tif,13960788,Mon Dec 02 13:10:05 EST 2013,7f625da5624e75b3ca8e354574570571,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0093.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,581,histmss-024051-0094.tif,16048632,Mon Dec 02 13:10:51 EST 2013,a4da1e6f08d42bce320ed968d494197f,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0094.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,582,histmss-024051-0095.tif,13836740,Mon Dec 02 13:11:53 EST 2013,c44e541d008b2ad7e818b2f5b843f5b0,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0095.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,583,histmss-024051-0096.tif,15796204,Mon Dec 02 13:12:57 EST 2013,c30072ce7f70bb5f566673f742619494,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0096.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,584,histmss-024051-0097.tif,13954408,Mon Dec 02 13:14:11 EST 2013,eb21aebc533ab22c9b3e5a96ba6423ef,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0097.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,585,histmss-024051-0098.tif,15992100,Mon Dec 02 13:15:55 EST 2013,bce05566c355e1afb38bebe3af47036e,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0098.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,586,histmss-024051-0099.tif,13812004,Mon Dec 02 13:24:35 EST 2013,d8c5c7547e68a1929eb7a10faeb8ec17,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0099.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,587,histmss-024051-0100.tif,15926736,Mon Dec 02 13:26:20 EST 2013,aa6de47dc13465b0f77612ab15af9157,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0100.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,588,histmss-024051-0101.tif,13805960,Mon Dec 02 13:27:26 EST 2013,82d20da22095e286dce066e689136f8a,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0101.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,589,histmss-024051-0102.tif,15934412,Mon Dec 02 13:28:23 EST 2013,e47eb53382631863e325722724224bda,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0102.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,590,histmss-024051-0103.tif,13699232,Mon Dec 02 13:29:28 EST 2013,99af13f7c36885b2127065f5c7724410,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0103.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,591,histmss-024051-0104.tif,16041248,Mon Dec 02 13:30:53 EST 2013,02ac3aaa36b7166a99fc3e85dbd87083,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0104.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,592,histmss-024051-0105.tif,13814100,Mon Dec 02 13:32:16 EST 2013,0de912377e0abe522dbfb0295202cd61,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0105.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,593,histmss-024051-0106.tif,15886748,Mon Dec 02 13:34:03 EST 2013,f7b6aa0e225e0048505a83b368afbd0f,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0106.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,594,histmss-024051-0107.tif,13995476,Mon Dec 02 13:35:20 EST 2013,469a4ae95b57d854750b31cc59f28b81,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0107.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,595,histmss-024051-0108.tif,15901748,Mon Dec 02 13:36:30 EST 2013,4781c79f80ce77419bc5eaeb6a0df2a1,DCR Projects/Archive/NOVEMBER/scpa/histmss-024051-0108.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,596,histmss-024086-0001.tif,43150136,Mon Nov 18 15:18:17 EST 2013,1e52ab5fc596b0ce91ffe442112a45bf,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0001.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,597,histmss-024086-0002.tif,44467580,Mon Nov 18 15:25:11 EST 2013,8abbc50b136c887345ce5344b50cc5d7,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0002.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,598,histmss-024086-0003.tif,43081356,Mon Nov 18 15:28:41 EST 2013,017795da3057b48b96c6f0992255efa1,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0003.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,599,histmss-024086-0004.tif,44684028,Mon Nov 18 15:33:19 EST 2013,ea2f0ecd7dee883daf27d6cfa890da09,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0004.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,600,histmss-024086-0005.tif,42853496,Mon Nov 18 15:36:13 EST 2013,978ce3df4c2f90ca7e033ac26cd970de,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0005.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,601,histmss-024086-0006.tif,45202044,Mon Nov 18 15:39:46 EST 2013,dca3da65e0ddce9f967d2d5e71e4bdbf,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0006.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,602,histmss-024086-0007.tif,42974408,Mon Nov 18 15:46:43 EST 2013,a8cc3d816eaf166009a92230f4176049,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0007.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,603,histmss-024086-0008.tif,44904980,Mon Nov 18 15:51:12 EST 2013,060f53dada9c60d62167acdb1d0dda65,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0008.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,604,histmss-024086-0009.tif,43244680,Mon Nov 18 15:57:52 EST 2013,46f6af19b7a22a9422e29d39313a0159,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0009.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,605,histmss-024086-0010.tif,44675436,Mon Nov 18 16:04:46 EST 2013,401306c6bc45a6c9d5ea16ed10e96032,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0010.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,606,histmss-024086-0011.tif,42774060,Mon Nov 18 16:07:41 EST 2013,4994aef6a117ee328525903fc1279764,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0011.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,607,histmss-024086-0012.tif,45067836,Mon Nov 18 16:18:42 EST 2013,2e40b0d1d7e2802389ff1f5f13dec2f7,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0012.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,608,histmss-024086-0013.tif,42957052,Mon Nov 18 16:24:04 EST 2013,ac5794bf8fa95cea206187dfa17a3056,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0013.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,609,histmss-024086-0014.tif,44578380,Mon Nov 18 16:33:01 EST 2013,64999a6941b8c9bee05a6b9cea751edd,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0014.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,610,histmss-024086-0015.tif,43612536,Mon Nov 18 16:35:10 EST 2013,649a4272caa049a03a073311551d0bfd,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0015.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,611,histmss-024086-0016.tif,44205928,Mon Nov 18 16:39:12 EST 2013,4b7dd0b3a5540eb32f7d261b36f72971,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0016.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,612,histmss-024086-0017.tif,44381600,Mon Nov 18 16:41:31 EST 2013,fcbf5b8d802db1d98261252017d344af,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0017.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,613,histmss-024086-0018.tif,45615344,Mon Nov 18 16:51:18 EST 2013,8c6b80d9c22686821c9bcc831fc93281,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0018.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,614,histmss-024086-0019.tif,45260748,Mon Nov 18 16:52:29 EST 2013,90408d558f5c8446485aeeee25d983b5,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0019.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,615,histmss-024086-0020.tif,46313616,Mon Nov 18 16:52:06 EST 2013,dde2f3bbf0b44165c9ce0d89f1abba51,DCR Projects/Archive/NOVEMBER/scpa/histmss-024086-0020.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,616,histmss-024130-0001.tif,43824304,Wed Nov 20 11:17:10 EST 2013,050c2c40faf9dd7b155013334854cae9,DCR Projects/Archive/NOVEMBER/scpa/histmss-024130-0001.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,617,histmss-024130-0002.tif,45677528,Wed Nov 20 11:24:43 EST 2013,fd7371f66bddf4be8ce4f5d3e6b1aeff,DCR Projects/Archive/NOVEMBER/scpa/histmss-024130-0002.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,618,histmss-024130-0003.tif,45475480,Wed Nov 20 11:32:46 EST 2013,290f7bd7ee44346092d53e742f164090,DCR Projects/Archive/NOVEMBER/scpa/histmss-024130-0003.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,619,histmss-024130-0004.tif,45264180,Wed Nov 20 11:40:07 EST 2013,589e9069d5ca8452af67e9afef191d14,DCR Projects/Archive/NOVEMBER/scpa/histmss-024130-0004.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,620,histmss-024130-0005.tif,45909736,Wed Nov 20 11:42:52 EST 2013,1767c8caac8343945a2ca51ab8c93c7f,DCR Projects/Archive/NOVEMBER/scpa/histmss-024130-0005.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,621,histmss-024130-0006.tif,45584188,Wed Nov 20 11:48:31 EST 2013,143c103f8427a09e66fabad21e13e4e7,DCR Projects/Archive/NOVEMBER/scpa/histmss-024130-0006.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,622,histmss-024130-0007.tif,45333908,Wed Nov 20 11:54:15 EST 2013,a218e02499da7e58d3787876df7d45ff,DCR Projects/Archive/NOVEMBER/scpa/histmss-024130-0007.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,623,histmss-024130-0008.tif,43343704,Wed Nov 20 11:59:51 EST 2013,26281e49789ba97761db3ee95501bb14,DCR Projects/Archive/NOVEMBER/scpa/histmss-024130-0008.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,624,histmss-024131-0001.tif,52902576,Wed Nov 20 12:17:22 EST 2013,006f7e246e7dc36e327b8bbd86bc7469,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0001.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,625,histmss-024131-0002.tif,54422180,Wed Nov 20 12:46:22 EST 2013,ba0956c82bbfc884c82cb12069f17706,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0002.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,626,histmss-024131-0003.tif,52544272,Wed Nov 20 12:52:35 EST 2013,5f71502d37e590231f0b2fdfe23cdb2b,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0003.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,627,histmss-024131-0004.tif,54075956,Wed Nov 20 12:56:36 EST 2013,4ec5b3468c20a043a17159bbae5900ad,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0004.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,628,histmss-024131-0005.tif,52413032,Wed Nov 20 12:58:46 EST 2013,10102d4d03b14ba0f7188262705e7b54,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0005.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,629,histmss-024131-0006.tif,54582588,Wed Nov 20 13:02:47 EST 2013,7f31b66812bf797789df4e2c050807f4,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0006.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,630,histmss-024131-0007.tif,52235556,Wed Nov 20 13:04:44 EST 2013,5e5077b8ffbd79fd150456d48390cf0d,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0007.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,631,histmss-024131-0008.tif,53915460,Wed Nov 20 14:02:41 EST 2013,fbd80c6a292efdb150321b0d935ac8d4,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0008.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,632,histmss-024131-0009.tif,52178480,Wed Nov 20 14:06:24 EST 2013,f24fc9d3d3559c38a275d2b999911fbb,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0009.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,633,histmss-024131-0010.tif,53719384,Wed Nov 20 14:10:08 EST 2013,ac92d953f2ce30cbe0cecffcb2247fd9,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0010.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,634,histmss-024131-0011.tif,52648620,Wed Nov 20 14:12:19 EST 2013,3e81e5f8f5aac8edafcbd24465181a4e,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0011.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,635,histmss-024131-0012.tif,54252548,Wed Nov 20 14:20:25 EST 2013,f5608c0d8aa241c4bca2bfea6a52f3e5,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0012.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,636,histmss-024131-0013.tif,52470392,Wed Nov 20 14:23:36 EST 2013,9d2f5e98dac075405d3ba7585d30b356,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0013.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,637,histmss-024131-0014.tif,53459972,Wed Nov 20 15:24:05 EST 2013,1709564c39430954d1f4eabc8aed42ec,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0014.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,638,histmss-024131-0015.tif,52084924,Wed Nov 20 15:26:41 EST 2013,95cc0596e239c19a9379d779a5184fa0,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0015.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,639,histmss-024131-0016.tif,53426568,Mon Nov 25 12:33:03 EST 2013,f8ff711302eb38a6091be4142e57e384,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0016.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,640,histmss-024131-0017.tif,52885760,Mon Nov 25 12:37:07 EST 2013,d2291c595405fddf3134c149aa900dfe,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0017.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,641,histmss-024131-0018.tif,54013264,Mon Nov 25 12:42:36 EST 2013,be5507a44eb2f624222cec6a445ed012,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0018.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,642,histmss-024131-0019.tif,51589840,Mon Nov 25 12:46:14 EST 2013,96c6c45ed278eef8647fec170d0a4e3d,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0019.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,643,histmss-024131-0020.tif,54700724,Mon Nov 25 12:49:53 EST 2013,c7f0eda7fbc0d5e8bf3dd6e695c497b7,DCR Projects/Archive/NOVEMBER/scpa/histmss-024131-0020.tif
Archive031,Archive031_2014-03-13_DPIdetails.txt,644,histmss-024211-0001.tif,45186292,Mon Nov 25 13:10:49 EST 2013,2a26c1d6c0a0b5d94182ff5f0b4f27f1,DCR Projects/Archive/NOVEMBER/scpa/histmss-024211-0001.tif
